movieId,movie_encoded,genres,year,clean_title
4886,1421,Adventure|Animation|Children|Comedy|Fantasy,2001,"Monsters, Inc."
4887,1422,Action|Sci-Fi|Thriller,2001,"One, The"
4890,1423,Comedy|Fantasy|Romance,2001,Shallow Hal
4896,1424,Adventure|Children|Fantasy,2001,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)
4901,1425,Action|Crime|Drama|Thriller,2001,Spy Game
4902,1426,Drama|Fantasy|Horror|Thriller|War,2001,"Devil's Backbone, The (Espinazo del diablo, El)"
4903,1427,Drama,2001,In the Bedroom
4954,1428,Comedy|Crime,1960,Ocean's Eleven (a.k.a. Ocean's 11)
4958,1429,Action|Drama|War,2001,Behind Enemy Lines
4963,1430,Crime|Thriller,2001,Ocean's Eleven
4967,1431,Drama|War,2001,No Man's Land
4973,1432,Comedy|Romance,2001,"Amelie (Fabuleux destin d'Amélie Poulain, Le)"
4974,1433,Comedy,2001,Not Another Teen Movie
4975,1434,Mystery|Romance|Sci-Fi|Thriller,2001,Vanilla Sky
4979,1435,Comedy|Drama,2001,"Royal Tenenbaums, The"
4980,1436,Adventure|Comedy|Fantasy|Sci-Fi,1991,Bill & Ted's Bogus Journey
4992,1437,Comedy|Romance,2001,Kate & Leopold
4993,1438,Adventure|Fantasy,2001,"Lord of the Rings: The Fellowship of the Ring, The"
4994,1439,Comedy|Drama|Romance,2001,"Majestic, The"
4995,1440,Drama|Romance,2001,"Beautiful Mind, A"
5010,1441,Action|Drama|War,2001,Black Hawk Down
5013,1442,Comedy|Drama|Mystery,2001,Gosford Park
5014,1443,Drama,2001,I Am Sam
5015,1444,Drama|Romance,2001,Monster's Ball
5025,1445,Comedy,2002,Orange County
5026,1446,Action|Mystery|Thriller,2001,"Brotherhood of the Wolf (Pacte des loups, Le)"
5049,1447,Action|Comedy|Crime|Drama,1982,48 Hrs.
5060,1448,Comedy|Drama|War,1970,M*A*S*H (a.k.a. MASH)
5064,1449,Action|Adventure|Drama|Thriller,2002,The Count of Monte Cristo
5065,1450,Drama|Fantasy|Horror|Mystery|Thriller,2002,"Mothman Prophecies, The"
5066,1451,Drama|Romance,2002,"Walk to Remember, A"
5072,1452,Animation|Sci-Fi,2001,Metropolis
5103,1453,Children|Comedy|Drama,1993,"Sandlot, The"
5108,1454,Crime|Drama|Thriller,2002,John Q
5110,1455,Comedy|Crime|Mystery,2001,Super Troopers
5128,1456,Fantasy|Horror,2002,Queen of the Damned
5135,1457,Comedy|Romance,2001,Monsoon Wedding
5151,1458,Comedy|Romance,2002,40 Days and 40 Nights
5152,1459,Action|Drama|War,2002,We Were Soldiers
5171,1460,Action|Adventure|Sci-Fi,2002,"Time Machine, The"
5218,1461,Adventure|Animation|Children|Comedy,2002,Ice Age
5219,1462,Action|Horror|Sci-Fi|Thriller,2002,Resident Evil
5220,1463,Action|Comedy,2002,Showtime
5225,1464,Drama|Romance,2001,And Your Mother Too (Y tu mamá también)
5254,1465,Action|Horror|Thriller,2002,Blade II
5265,1466,Comedy|Crime|Drama,2002,Death to Smoochy
5266,1467,Thriller,2002,Panic Room
5267,1468,Drama,2002,"Rookie, The"
5283,1469,Comedy,2002,National Lampoon's Van Wilder
5291,1470,Crime|Drama|Mystery,1950,Rashomon (Rashômon)
5294,1471,Crime|Drama|Thriller,2001,Frailty
5296,1472,Comedy|Romance,2002,"Sweetest Thing, The"
5299,1473,Comedy|Romance,2002,My Big Fat Greek Wedding
5308,1474,Comedy,1987,Three Men and a Baby
5313,1475,Action|Adventure|Fantasy|Thriller,2002,The Scorpion King
5329,1476,Crime|Drama|Thriller,2002,"Salton Sea, The"
5349,1477,Action|Adventure|Sci-Fi|Thriller,2002,Spider-Man
5377,1478,Comedy|Drama|Romance,2002,About a Boy
5378,1479,Action|Adventure|Sci-Fi|IMAX,2002,Star Wars: Episode II - Attack of the Clones
5380,1480,Comedy|Drama|Romance,2002,"Importance of Being Earnest, The"
5388,1481,Action|Crime|Drama|Mystery|Thriller,2002,Insomnia
5400,1482,Drama|Thriller,2002,"Sum of All Fears, The"
5418,1483,Action|Mystery|Thriller,2002,"Bourne Identity, The"
5419,1484,Adventure|Children|Comedy|Fantasy|Mystery,2002,Scooby-Doo
5444,1485,Adventure|Animation|Children|Sci-Fi,2002,Lilo & Stitch
5445,1486,Action|Crime|Mystery|Sci-Fi|Thriller,2002,Minority Report
5449,1487,Comedy|Romance,2002,Mr. Deeds
5459,1488,Action|Comedy|Sci-Fi,2002,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2)
5463,1489,Action|Adventure|Fantasy,2002,Reign of Fire
5464,1490,Crime|Drama,2002,Road to Perdition
5481,1491,Comedy,2002,Austin Powers in Goldmember
5500,1492,Comedy,1984,Top Secret!
5502,1493,Horror|Sci-Fi|Thriller,2002,Signs
5505,1494,Comedy|Drama,2002,"Good Girl, The"
5507,1495,Action|Crime|Thriller,2002,xXx
5528,1496,Drama|Thriller,2002,One Hour Photo
5541,1497,Action|Comedy|Romance|War,1991,Hot Shots!
5574,1498,Action|Crime,2002,"Transporter, The"
5577,1499,Comedy|Drama,2002,Igby Goes Down
5608,1500,Drama|Thriller,2001,"Das Experiment (Experiment, The)"
5617,1501,Comedy|Drama|Romance,2002,Secretary
5618,1502,Adventure|Animation|Fantasy,2001,Spirited Away (Sen to Chihiro no kamikakushi)
5620,1503,Comedy|Romance,2002,Sweet Home Alabama
5621,1504,Action|Comedy,2002,"Tuxedo, The"
5630,1505,Crime|Mystery|Thriller,2002,Red Dragon
5650,1506,Comedy,1983,Strange Brew
5669,1507,Documentary,2002,Bowling for Columbine
5673,1508,Comedy|Drama|Romance,2002,Punch-Drunk Love
5679,1509,Horror|Mystery|Thriller,2002,"Ring, The"
5690,1510,Animation|Drama|War,1988,Grave of the Fireflies (Hotaru no haka)
5693,1511,Comedy|Drama|Romance,1977,Saturday Night Fever
5782,1512,Action|Drama|Thriller,1981,"Professional, The (Le professionnel)"
5785,1513,Action|Comedy|Documentary,2002,Jackass: The Movie
5791,1514,Drama|Romance,2002,Frida
5810,1515,Drama,2002,8 Mile
5812,1516,Drama|Romance,2002,Far from Heaven
5816,1517,Adventure|Fantasy,2002,Harry Potter and the Chamber of Secrets
5872,1518,Action|Adventure|Thriller,2002,Die Another Day
5878,1519,Drama|Romance,2002,Talk to Her (Hable con Ella)
5881,1520,Drama|Romance|Sci-Fi,2002,Solaris
5902,1521,Comedy|Drama|Romance,2002,Adaptation
5903,1522,Action|Sci-Fi|Thriller,2002,Equilibrium
5943,1523,Comedy|Romance,2002,Maid in Manhattan
5944,1524,Action|Drama|Sci-Fi|Thriller,2002,Star Trek: Nemesis
5945,1525,Comedy|Drama,2002,About Schmidt
5952,1526,Adventure|Fantasy,2002,"Lord of the Rings: The Two Towers, The"
5954,1527,Crime|Drama,2002,25th Hour
5956,1528,Crime|Drama,2002,Gangs of New York
5957,1529,Comedy|Romance,2002,Two Weeks Notice
5970,1530,Comedy|Drama|Romance,1991,My Girl
5971,1531,Animation|Children|Drama|Fantasy,1988,My Neighbor Totoro (Tonari no Totoro)
5989,1532,Crime|Drama,2002,Catch Me If You Can
5991,1533,Comedy|Crime|Drama|Musical,2002,Chicago
5992,1534,Drama|Romance,2002,"Hours, The"
5995,1535,Drama|War,2002,"Pianist, The"
6003,1536,Comedy|Crime|Drama|Thriller,2002,Confessions of a Dangerous Mind
6016,1537,Action|Adventure|Crime|Drama|Thriller,2002,City of God (Cidade de Deus)
6058,1538,Horror|Thriller,2003,Final Destination 2
6059,1539,Action|Thriller,2003,"Recruit, The"
6155,1540,Comedy|Romance,2003,How to Lose a Guy in 10 Days
6156,1541,Action|Adventure|Comedy,2003,Shanghai Knights
6157,1542,Action|Crime,2003,Daredevil
6188,1543,Comedy,2003,Old School
6218,1544,Comedy|Drama|Romance,2002,Bend It Like Beckham
6242,1545,Horror|Mystery|Thriller,1998,Ringu (Ring)
6281,1546,Drama|Thriller,2002,Phone Booth
6283,1547,Action|Animation|Sci-Fi|Thriller,2001,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)
6287,1548,Comedy,2003,Anger Management
6294,1549,Action|Adventure|Sci-Fi,2003,Bulletproof Monk
6296,1550,Comedy|Musical,2003,"Mighty Wind, A"
6297,1551,Adventure|Children|Comedy|Mystery,2003,Holes
6305,1552,Drama|Sci-Fi,1966,Fahrenheit 451
6323,1553,Crime|Horror|Mystery|Thriller,2003,Identity
6331,1554,Documentary,2002,Spellbound
6333,1555,Action|Adventure|Sci-Fi|Thriller,2003,X2: X-Men United
6350,1556,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta)
6365,1557,Action|Adventure|Sci-Fi|Thriller|IMAX,2003,"Matrix Reloaded, The"
6367,1558,Comedy|Romance,2003,Down with Love
6373,1559,Comedy|Drama|Fantasy|Romance,2003,Bruce Almighty
6377,1560,Adventure|Animation|Children|Comedy,2003,Finding Nemo
6378,1561,Action|Crime,2003,"Italian Job, The"
6383,1562,Action|Crime|Thriller,2003,"2 Fast 2 Furious (Fast and the Furious 2, The)"
6385,1563,Drama,2002,Whale Rider
6440,1564,Drama|Thriller,1991,Barton Fink
6482,1565,Comedy,2003,Dumb and Dumberer: When Harry Met Lloyd
6502,1566,Action|Horror|Sci-Fi,2002,28 Days Later
6503,1567,Action|Adventure|Comedy|Crime|Thriller,2003,Charlie's Angels: Full Throttle
6534,1568,Action|Adventure|Sci-Fi,2003,Hulk
6535,1569,Comedy,2003,"Legally Blonde 2: Red, White & Blonde"
6537,1570,Action|Adventure|Sci-Fi,2003,Terminator 3: Rise of the Machines
6539,1571,Action|Adventure|Comedy|Fantasy,2003,Pirates of the Caribbean: The Curse of the Black Pearl
6541,1572,Action|Fantasy|Sci-Fi,2003,"League of Extraordinary Gentlemen, The (a.k.a. LXG)"
6548,1573,Action|Comedy|Crime|Thriller,2003,Bad Boys II
6550,1574,Action|Comedy|Thriller,2003,Johnny English
6552,1575,Crime|Drama|Thriller,2002,Dirty Pretty Things
6564,1576,Action|Adventure|Comedy|Romance|Thriller,2003,Lara Croft Tomb Raider: The Cradle of Life
6565,1577,Drama,2003,Seabiscuit
6586,1578,Comedy,2003,American Wedding (American Pie 3)
6593,1579,Children|Comedy|Fantasy,2003,Freaky Friday
6595,1580,Action|Thriller,2003,S.W.A.T.
6618,1581,Action|Comedy,2001,Shaolin Soccer (Siu lam juk kau)
6620,1582,Comedy|Drama,2003,American Splendor
6659,1583,Comedy|Horror|Sci-Fi,1990,Tremors
6662,1584,Comedy|Crime,1963,"Pink Panther, The"
6708,1585,Comedy|Crime|Drama,2003,Matchstick Men
6709,1586,Action|Adventure|Crime|Thriller,2003,Once Upon a Time in Mexico
6711,1587,Comedy|Drama|Romance,2003,Lost in Translation
6753,1588,Children|Comedy|Drama,2003,Secondhand Lions
6754,1589,Action|Fantasy|Horror,2003,Underworld
6755,1590,Comedy|Horror,2002,Bubba Ho-tep
6764,1591,Action|Adventure|Comedy,2003,"Rundown, The"
6773,1592,Animation|Comedy|Fantasy,2003,"Triplets of Belleville, The (Les triplettes de Belleville)"
6787,1593,Drama|Thriller,1976,All the President's Men
6793,1594,Children|Comedy|Drama,1992,Beethoven
6796,1595,Crime|Drama,1991,Boyz N the Hood
6807,1596,Comedy,1983,Monty Python's The Meaning of Life
6857,1597,Action|Adventure|Animation|Fantasy,1995,Ninja Scroll (Jûbei ninpûchô)
6863,1598,Comedy|Musical,2003,School of Rock
6867,1599,Comedy|Drama,2003,"Station Agent, The"
6870,1600,Crime|Drama|Mystery,2003,Mystic River
6873,1601,Comedy|Romance,2003,Intolerable Cruelty
6874,1602,Action|Crime|Thriller,2003,Kill Bill: Vol. 1
6879,1603,Drama|Thriller,2003,Runaway Jury
6888,1604,Comedy|Horror,2003,Scary Movie 3
6893,1605,Action|Comedy|Crime,1969,"Italian Job, The"
6934,1606,Action|Adventure|Sci-Fi|Thriller|IMAX,2003,"Matrix Revolutions, The"
6936,1607,Children|Comedy|Fantasy,2003,Elf
6942,1608,Comedy|Drama|Romance,2003,Love Actually
6944,1609,Comedy,1991,Father of the Bride
6947,1610,Adventure|Drama|War,2003,Master and Commander: The Far Side of the World
6953,1611,Crime|Drama|Mystery|Romance|Thriller,2003,21 Grams
6957,1612,Comedy|Crime,2003,Bad Santa
6958,1613,Children|Comedy|Fantasy|Horror,2003,"Haunted Mansion, The"
6979,1614,Drama|Sci-Fi|Thriller,1983,WarGames
6993,1615,Comedy|Drama|Romance,1986,Hannah and Her Sisters
7004,1616,Action|Comedy|Crime|Thriller,1990,Kindergarten Cop
7022,1617,Action|Drama|Horror|Thriller,2000,Battle Royale (Batoru rowaiaru)
7046,1618,Comedy|Fantasy|Horror|Thriller,1987,"Witches of Eastwick, The"
7090,1619,Action|Adventure|Drama,2002,Hero (Ying xiong)
7099,1620,Adventure|Animation|Drama|Fantasy|Sci-Fi,1984,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika)
7137,1621,Comedy|Drama|Romance,2003,"Cooler, The"
7143,1622,Action|Adventure|Drama|War,2003,"Last Samurai, The"
7147,1623,Drama|Fantasy|Romance,2003,Big Fish
7149,1624,Comedy|Drama|Romance,2003,Something's Gotta Give
7150,1625,Comedy,2003,Stuck on You
7151,1626,Drama|Romance,2003,Girl with a Pearl Earring
7153,1627,Action|Adventure|Drama|Fantasy,2003,"Lord of the Rings: The Return of the King, The"
7154,1628,Drama|Romance,2003,Mona Lisa Smile
7156,1629,Documentary|War,2003,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The"
7160,1630,Crime|Drama,2003,Monster
7162,1631,Drama|Romance|War,2003,Cold Mountain
7163,1632,Action|Sci-Fi|Thriller,2003,Paycheck
7173,1633,Comedy|Romance,2004,Along Came Polly
7247,1634,Adventure|Children|Comedy|Fantasy|Musical,1968,Chitty Chitty Bang Bang
7254,1635,Drama|Sci-Fi|Thriller,2004,The Butterfly Effect
7263,1636,Drama,2004,Miracle
7265,1637,Drama,2003,"Dreamers, The"
7293,1638,Comedy|Romance,2004,50 First Dates
7317,1639,Adventure|Comedy,2004,EuroTrip
7318,1640,Drama,2004,"Passion of the Christ, The"
7323,1641,Comedy|Drama,2003,"Good bye, Lenin!"
7324,1642,Adventure|Drama,2004,Hidalgo
7325,1643,Action|Comedy|Crime|Thriller,2004,Starsky & Hutch
7346,1644,Comedy|Romance,2004,"Girl Next Door, The"
7347,1645,Mystery|Thriller,2004,Secret Window
7360,1646,Action|Drama|Horror|Thriller,2004,Dawn of the Dead
7361,1647,Drama|Romance|Sci-Fi,2004,Eternal Sunshine of the Spotless Mind
7367,1648,Comedy|Crime,2004,"Ladykillers, The"
7371,1649,Drama|Mystery|Thriller,2003,Dogville
7373,1650,Action|Adventure|Fantasy|Horror,2004,Hellboy
7387,1651,Action|Drama|Horror,1978,Dawn of the Dead
7438,1652,Action|Drama|Thriller,2004,Kill Bill: Vol. 2
7439,1653,Action|Crime|Thriller,2004,"Punisher, The"
7444,1654,Comedy|Fantasy|Romance,2004,13 Going on 30
7445,1655,Action|Crime|Drama|Mystery|Thriller,2004,Man on Fire
7451,1656,Comedy,2004,Mean Girls
7454,1657,Action|Adventure|Fantasy|Horror,2004,Van Helsing
7458,1658,Action|Adventure|Drama|War,2004,Troy
7482,1659,Action|Crime,1973,Enter the Dragon
7569,1660,Action|Adventure|Sci-Fi|Thriller,1967,You Only Live Twice
8014,1661,Drama,2003,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
8228,1662,Mystery,1931,"Maltese Falcon, The (a.k.a. Dangerous Female)"
8360,1663,Adventure|Animation|Children|Comedy|Musical|Romance,2004,Shrek 2
8361,1664,Action|Adventure|Drama|Sci-Fi|Thriller,2004,"Day After Tomorrow, The"
8366,1665,Comedy|Drama,2004,Saved!
8368,1666,Adventure|Fantasy|IMAX,2004,Harry Potter and the Prisoner of Azkaban
8370,1667,Action|Comedy|Crime|Drama,2003,"Blind Swordsman: Zatoichi, The (Zatôichi)"
8371,1668,Action|Sci-Fi|Thriller,2004,"Chronicles of Riddick, The"
8373,1669,Comedy|Fantasy|Thriller,2004,"Stepford Wives, The"
8376,1670,Comedy,2004,Napoleon Dynamite
8464,1671,Comedy|Documentary|Drama,2004,Super Size Me
8528,1672,Comedy,2004,Dodgeball: A True Underdog Story
8529,1673,Comedy|Drama|Romance,2004,"Terminal, The"
8533,1674,Drama|Romance,2004,"Notebook, The"
8622,1675,Documentary,2004,Fahrenheit 9/11
8623,1676,Comedy|Romance,1987,Roxanne
8636,1677,Action|Adventure|Sci-Fi|IMAX,2004,Spider-Man 2
8638,1678,Drama|Romance,2004,Before Sunset
8640,1679,Action|Adventure|Drama|War,2004,King Arthur
8641,1680,Comedy,2004,Anchorman: The Legend of Ron Burgundy
8644,1681,Action|Adventure|Sci-Fi|Thriller,2004,"I, Robot"
8665,1682,Action|Crime|Thriller,2004,"Bourne Supremacy, The"
8781,1683,Thriller,2004,"Manchurian Candidate, The"
8783,1684,Drama|Mystery|Thriller,2004,"Village, The"
8784,1685,Comedy|Drama|Romance,2004,Garden State
8798,1686,Action|Crime|Drama|Thriller,2004,Collateral
8807,1687,Adventure|Comedy,2004,Harold and Kumar Go to White Castle
8810,1688,Action|Horror|Sci-Fi|Thriller,2004,AVP: Alien vs. Predator
8861,1689,Action|Horror|Sci-Fi|Thriller,2004,Resident Evil: Apocalypse
8865,1690,Action|Adventure|Sci-Fi,2004,Sky Captain and the World of Tomorrow
8873,1691,Adventure|Drama,2004,"Motorcycle Diaries, The (Diarios de motocicleta)"
8874,1692,Comedy|Horror,2004,Shaun of the Dead
8907,1693,Animation|Children|Comedy,2004,Shark Tale
8910,1694,Comedy,2004,I Heart Huckabees
8914,1695,Drama|Sci-Fi,2004,Primer
8917,1696,Action|Adventure|Animation|Comedy,2004,Team America: World Police
8947,1697,Horror|Mystery|Thriller,2004,"Grudge, The"
8949,1698,Comedy|Drama|Romance,2004,Sideways
8950,1699,Drama|Mystery|Thriller,2004,The Machinist
8957,1700,Horror|Mystery|Thriller,2004,Saw
8958,1701,Drama,2004,Ray
8961,1702,Action|Adventure|Animation|Children|Comedy,2004,"Incredibles, The"
8965,1703,Adventure|Animation|Children|Fantasy|IMAX,2004,"Polar Express, The"
8969,1704,Comedy|Drama|Romance,2004,Bridget Jones: The Edge of Reason
8970,1705,Drama,2004,Finding Neverland
8972,1706,Action|Adventure|Drama|Mystery|Thriller,2004,National Treasure
8977,1707,Action|Adventure|Drama|War,2004,Alexander
8981,1708,Drama|Romance,2004,Closer
8983,1709,Action|Drama|Romance,2004,House of Flying Daggers (Shi mian mai fu)
8984,1710,Action|Comedy|Crime|Thriller,2004,Ocean's Twelve
8985,1711,Action|Fantasy|Horror|Thriller,2004,Blade: Trinity
26662,1712,Adventure|Animation|Children|Drama|Fantasy,1989,Kiki's Delivery Service (Majo no takkyûbin)
26776,1713,Adventure|Animation|Comedy|Fantasy|Romance,1992,Porco Rosso (Crimson Pig) (Kurenai no buta)
26958,1714,Romance,1996,Emma
27611,1715,Drama|Sci-Fi|War,2003,Battlestar Galactica
27660,1716,Action|Animation|Drama|Sci-Fi,2003,"Animatrix, The"
27706,1717,Adventure|Children|Comedy|Fantasy,2004,Lemony Snicket's A Series of Unfortunate Events
27773,1718,Mystery|Thriller,2003,Old Boy
27801,1719,Action|Thriller,2003,Ong-Bak: The Thai Warrior (Ong Bak)
27808,1720,Comedy|Drama|Romance,2004,Spanglish
27815,1721,Drama,2004,"Chorus, The (Choristes, Les)"
27831,1722,Crime|Drama|Thriller,2004,Layer Cake
27846,1723,Documentary,2003,"Corporation, The"
27904,1724,Animation|Drama|Mystery|Sci-Fi|Thriller,2006,"Scanner Darkly, A"
30707,1725,Drama,2004,Million Dollar Baby
30749,1726,Drama|War,2004,Hotel Rwanda
30793,1727,Adventure|Children|Comedy|Fantasy|IMAX,2005,Charlie and the Chocolate Factory
30810,1728,Adventure|Comedy|Fantasy,2004,"Life Aquatic with Steve Zissou, The"
30812,1729,Drama,2004,"Aviator, The"
30816,1730,Drama|Musical|Romance,2004,"Phantom of the Opera, The"
30822,1731,Comedy|Drama,2004,In Good Company
30825,1732,Comedy,2004,Meet the Fockers
31221,1733,Action|Adventure|Crime|Drama,2005,Elektra
31410,1734,Drama|War,2004,"Downfall (Untergang, Der)"
31433,1735,Comedy|Romance,2005,"Wedding Date, The"
31658,1736,Adventure|Animation|Fantasy|Romance,2004,Howl's Moving Castle (Hauru no ugoku shiro)
31685,1737,Comedy|Romance,2005,Hitch
31696,1738,Action|Fantasy|Horror|Thriller,2005,Constantine
31878,1739,Action|Comedy,2004,Kung Fu Hustle (Gong fu)
32029,1740,Action|Crime|Drama|Thriller,2005,Hostage
32031,1741,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,2005,Robots
32587,1742,Action|Crime|Film-Noir|Mystery|Thriller,2005,Sin City
33004,1743,Adventure|Comedy|Sci-Fi,2005,"Hitchhiker's Guide to the Galaxy, The"
33162,1744,Action|Drama|Romance|War,2005,Kingdom of Heaven
33166,1745,Crime|Drama,2004,Crash
33493,1746,Action|Adventure|Sci-Fi,2005,Star Wars: Episode III - Revenge of the Sith
33615,1747,Adventure|Animation|Children|Comedy,2005,Madagascar
33660,1748,Drama|Romance,2005,Cinderella Man
33679,1749,Action|Adventure|Comedy|Romance,2005,Mr. & Mrs. Smith
33794,1750,Action|Crime|IMAX,2005,Batman Begins
33836,1751,Comedy|Fantasy|Romance,2005,Bewitched
34048,1752,Action|Adventure|Sci-Fi|Thriller,2005,War of the Worlds
34072,1753,Documentary,2005,"March of the Penguins (Marche de l'empereur, La)"
34150,1754,Action|Adventure|Sci-Fi,2005,Fantastic Four
34162,1755,Comedy|Romance,2005,Wedding Crashers
34319,1756,Action|Sci-Fi|Thriller,2005,"Island, The"
34338,1757,Comedy|Documentary,2005,"Aristocrats, The"
34405,1758,Action|Adventure|Sci-Fi,2005,Serenity
34437,1759,Comedy|Drama,2005,Broken Flowers
34520,1760,Action|Adventure|Comedy,2005,"Dukes of Hazzard, The"
35836,1761,Comedy|Romance,2005,"40-Year-Old Virgin, The"
36401,1762,Comedy|Fantasy|Horror|Thriller,2005,"Brothers Grimm, The"
36517,1763,Drama|Thriller,2005,"Constant Gardener, The"
36519,1764,Action|Crime|Thriller,2005,Transporter 2
36529,1765,Action|Crime|Drama|Thriller|War,2005,Lord of War
36708,1766,Adventure|Animation|Comedy,2005,Family Guy Presents Stewie Griffin: The Untold Story
37380,1767,Action|Horror|Sci-Fi,2005,Doom
37384,1768,Comedy,2005,Waiting...
37386,1769,Action|Sci-Fi,2005,Aeon Flux
37727,1770,Action|Drama|Thriller,2005,Flightplan
37729,1771,Animation|Comedy|Fantasy|Musical|Romance,2005,Corpse Bride
37733,1772,Action|Crime|Drama|Thriller,2005,"History of Violence, A"
37741,1773,Crime|Drama,2005,Capote
37830,1774,Action|Adventure|Animation|Fantasy|Sci-Fi,2004,Final Fantasy VII: Advent Children
38038,1775,Adventure|Animation|Children|Comedy,2005,Wallace & Gromit in The Curse of the Were-Rabbit
38061,1776,Comedy|Crime|Mystery|Thriller,2005,Kiss Kiss Bang Bang
39183,1777,Drama|Romance,2005,Brokeback Mountain
39292,1778,Crime|Drama,2005,"Good Night, and Good Luck."
39446,1779,Horror|Thriller,2005,Saw II
40278,1780,Action|Drama|War,2005,Jarhead
40583,1781,Drama|Thriller,2005,Syriana
40629,1782,Drama|Romance,2005,Pride & Prejudice
40732,1783,Adventure|Drama|Horror|Thriller,2005,"Descent, The"
40815,1784,Adventure|Fantasy|Thriller|IMAX,2005,Harry Potter and the Goblet of Fire
40819,1785,Drama|Musical|Romance,2005,Walk the Line
40826,1786,Drama|Musical|Romance,2005,Rent
41285,1787,Crime|Drama|Romance,2005,Match Point
41566,1788,Adventure|Children|Fantasy,2005,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The"
41569,1789,Action|Adventure|Drama|Fantasy|Thriller,2005,King Kong
41571,1790,Drama|Romance,2005,Memoirs of a Geisha
41997,1791,Action|Crime|Drama|Thriller,2005,Munich
42011,1792,Comedy|Crime,2005,Fun with Dick and Jane
42723,1793,Horror,2005,Hostel
42738,1794,Action|Fantasy|Horror,2006,Underworld: Evolution
43928,1795,Action|Fantasy|Sci-Fi|Thriller,2006,Ultraviolet
44022,1796,Adventure|Animation|Children|Comedy,2006,Ice Age 2: The Meltdown
44191,1797,Action|Sci-Fi|Thriller|IMAX,2006,V for Vendetta
44195,1798,Comedy|Drama,2006,Thank You for Smoking
44199,1799,Crime|Drama|Thriller,2006,Inside Man
44555,1800,Drama|Romance|Thriller,2006,"Lives of Others, The (Das leben der Anderen)"
44665,1801,Crime|Drama|Mystery,2006,Lucky Number Slevin
44761,1802,Crime|Drama|Film-Noir|Mystery,2005,Brick
44840,1803,Comedy,2006,"Benchwarmers, The"
44972,1804,Comedy|Horror,2006,Scary Movie 4
44974,1805,Drama|Thriller,2005,Hard Candy
45081,1806,Fantasy|Horror|Thriller,2006,Silent Hill
45186,1807,Action|Adventure|Thriller,2006,Mission: Impossible III
45431,1808,Adventure|Animation|Children|Comedy,2006,Over the Hedge
45447,1809,Drama|Mystery|Thriller,2006,"Da Vinci Code, The"
45499,1810,Action|Sci-Fi|Thriller,2006,X-Men: The Last Stand
45501,1811,Comedy|Drama|Romance,2006,"Break-Up, The"
45517,1812,Animation|Children|Comedy,2006,Cars
45666,1813,Comedy,2006,Nacho Libre
45668,1814,Drama|Fantasy|Romance,2006,"Lake House, The"
45672,1815,Adventure|Comedy|Drama|Fantasy|Romance,2006,Click
45720,1816,Comedy|Drama,2006,"Devil Wears Prada, The"
45722,1817,Action|Adventure|Fantasy,2006,Pirates of the Caribbean: Dead Man's Chest
45728,1818,Comedy,2006,Clerks II
45880,1819,Drama|Romance,2006,Marie Antoinette
45950,1820,Documentary,2006,"Inconvenient Truth, An"
46335,1821,Action|Crime|Drama|Thriller,2006,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)"
46530,1822,Action|Adventure|Sci-Fi|IMAX,2006,Superman Returns
46578,1823,Adventure|Comedy|Drama,2006,Little Miss Sunshine
46723,1824,Drama|Thriller,2006,Babel
46965,1825,Action|Comedy|Horror|Thriller,2006,Snakes on a Plane
46970,1826,Action|Comedy,2006,Talladega Nights: The Ballad of Ricky Bobby
46972,1827,Action|Comedy|Fantasy|IMAX,2006,Night at the Museum
46976,1828,Comedy|Drama|Fantasy|Romance,2006,Stranger than Fiction
47044,1829,Action|Crime|Drama|Thriller,2006,Miami Vice
47099,1830,Drama,2006,"Pursuit of Happyness, The"
47200,1831,Action|Thriller,2006,Crank
47518,1832,Comedy,2006,Accepted
47610,1833,Drama|Fantasy|Mystery|Romance,2006,"Illusionist, The"
47629,1834,Drama,2006,The Queen
47997,1835,Adventure|Comedy|Sci-Fi|Thriller,2006,Idiocracy
48043,1836,Drama|Fantasy|Romance,2006,"Fountain, The"
48082,1837,Comedy|Drama|Fantasy|Romance,2006,"Science of Sleep, The (La science des rêves)"
48304,1838,Adventure|Drama|Thriller,2006,Apocalypto
48385,1839,Comedy,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
48394,1840,Drama|Fantasy|Thriller,2006,"Pan's Labyrinth (Laberinto del fauno, El)"
48516,1841,Crime|Drama|Thriller,2006,"Departed, The"
48738,1842,Drama|Thriller,2006,"Last King of Scotland, The"
48774,1843,Action|Adventure|Drama|Sci-Fi|Thriller,2006,Children of Men
48780,1844,Drama|Mystery|Sci-Fi|Thriller,2006,"Prestige, The"
